id,name_en,name_ar,status,parent_id,isleaf,created_at,updated_at,deleted_at,profile_id,reason,type,created_by
1257,Other,أخرى,approved,1256,1,2021-10-07 16:35:05,2022-05-25 19:13:05,NULL,NULL,NULL,products,NULL
1258,Other,أخرى,approved,1255,1,2021-10-07 16:36:06,2022-05-25 19:15:33,NULL,NULL,NULL,products,NULL
1259,Other,أخرى,approved,1258,1,2021-10-07 16:36:56,2022-05-25 19:16:46,NULL,NULL,NULL,products,NULL
1260,Other,أخرى,approved,183,1,2021-10-07 16:37:49,2022-05-25 19:19:07,NULL,NULL,NULL,products,NULL
1261,Other,أخرى,approved,1242,1,2021-10-07 16:39:02,2022-05-25 19:20:46,NULL,NULL,NULL,products,NULL
1262,Other,أخرى,approved,1265,1,2021-10-07 16:40:26,2022-05-25 19:26:27,NULL,NULL,NULL,products,NULL
1263,Other,أخرى,approved,239,1,2021-10-07 16:41:19,2022-05-25 19:22:52,NULL,NULL,NULL,products,NULL
1264,Other,أخرى,approved,1270,1,2021-10-07 16:42:33,2022-05-25 19:25:13,NULL,NULL,NULL,products,NULL
1265,Other,أخرى,approved,1264,1,2021-10-07 16:43:50,2022-05-25 19:25:59,NULL,NULL,NULL,products,NULL
1266,Construction Tools,أدوات البناء,approved,831,1,2021-10-12 13:56:29,2021-10-12 13:56:29,NULL,NULL,NULL,products,NULL
1271,Ready Clothes,الملابس الجاهزة,approved,23,1,2022-05-25 20:08:42,2022-08-04 17:38:49,NULL,NULL,NULL,products,NULL
1276,Fresh Milk,حليب طازج,approved,155,1,2022-05-26 18:20:03,2022-05-26 18:23:42,NULL,NULL,NULL,products,NULL
1277,Long Life Milk,حليب طويل الأجل,approved,155,1,2022-05-26 18:21:13,2022-05-26 18:21:13,NULL,NULL,NULL,products,NULL
1279,Oil and Ghee,الزيت والسمن,approved,1,1,2022-05-26 18:58:33,2022-05-26 19:24:34,NULL,NULL,NULL,products,NULL
1280,Vegetable Oils,الزيوت النباتية,approved,1279,1,2022-05-26 19:00:59,2022-05-26 19:00:59,NULL,NULL,NULL,products,NULL
1281,Butter,زبدة,approved,1279,1,2022-05-26 19:07:10,2022-05-26 19:07:10,NULL,NULL,NULL,products,NULL
1282,Ghee,السمن الحيواني,approved,1279,1,2022-05-26 19:12:56,2022-05-26 19:12:56,NULL,NULL,NULL,products,NULL
1283,Margarine,السمن النباتي,approved,1279,1,2022-05-26 19:13:47,2022-05-26 19:13:47,NULL,NULL,NULL,products,NULL
1284,Oil Spray,بخاخ الزيت,approved,1280,1,2022-05-26 19:29:34,2022-05-26 19:29:34,NULL,NULL,NULL,products,NULL
1285,Vegetable Oil,الزيت النباتي,approved,1280,1,2022-05-26 19:34:34,2022-05-26 19:34:34,NULL,NULL,NULL,products,NULL
1286,Fresh Cheese,الأجبان الطازجة,approved,57,1,2022-05-26 19:35:18,2022-05-26 19:35:18,NULL,NULL,NULL,products,NULL
1287,Long Life Cheese,الأجبان طويلة الأجل,approved,57,1,2022-05-26 19:37:37,2022-05-26 19:37:37,NULL,NULL,NULL,products,NULL
1288,Sterilized Cream,قشطة طويلة الأجل,approved,61,1,2022-05-26 19:59:01,2022-05-26 19:59:01,NULL,NULL,NULL,products,NULL
1289,Fresh Cream,قشطة طازجة,approved,61,1,2022-05-26 19:59:29,2022-05-26 19:59:29,NULL,NULL,NULL,products,NULL
1290,Sour Cream,قشطة رائبة,approved,61,1,2022-05-26 20:01:19,2022-05-26 20:01:19,NULL,NULL,NULL,products,NULL
1291,Cooking Cream,كريمة الطبخ,approved,61,1,2022-05-26 20:02:54,2022-06-13 17:52:12,NULL,NULL,NULL,products,NULL
1294,Ground Coffee,القهوة المطحونة,approved,162,1,2022-05-26 21:16:41,2022-05-26 21:19:10,NULL,NULL,NULL,products,NULL
1296,Flavored Drinks,المشروبات المنكهة,approved,161,1,2022-05-26 21:20:14,2022-08-07 18:37:57,NULL,NULL,NULL,products,NULL
1297,Powdered Drinks,مشروبات مجففة,approved,1296,1,2022-05-26 21:21:02,2022-08-07 18:39:11,NULL,NULL,NULL,products,NULL
1299,Sugar,السكر,approved,227,1,2022-05-26 22:49:10,2022-05-26 22:49:10,NULL,NULL,NULL,products,NULL
1300,Sugar,سكر,approved,241,1,2022-05-26 22:55:04,2022-05-29 19:25:43,NULL,NULL,NULL,products,NULL
1301,Grains,الحبوب,approved,250,1,2022-05-29 16:44:38,2022-06-20 17:47:47,NULL,NULL,NULL,products,NULL
1302,Saplings,الشتلات,approved,796,1,2022-05-29 20:27:52,2022-05-29 20:27:52,NULL,NULL,NULL,products,NULL
1303,Cladding,كلادنج,approved,856,1,2022-05-29 22:58:46,2022-05-29 22:58:46,NULL,NULL,NULL,products,NULL
1304,Reinforcing Bars,حديد التسليح,approved,856,1,2022-05-29 23:00:07,2022-05-29 23:00:07,NULL,NULL,NULL,products,NULL
1305,Wood,الخشب,approved,856,1,2022-05-29 23:00:43,2022-05-29 23:00:43,NULL,NULL,NULL,products,NULL
1306,Ceramic,السيراميك,approved,856,1,2022-05-29 23:01:17,2022-05-29 23:01:17,NULL,NULL,NULL,products,NULL
1307,Stone,الحجر,approved,856,1,2022-05-29 23:01:46,2022-05-29 23:01:46,NULL,NULL,NULL,products,NULL
1308,Marble,الرخام,approved,273,0,2022-05-29 23:02:17,2022-05-29 23:07:07,NULL,NULL,NULL,products,NULL
1309,Sand,الرمل,approved,856,1,2022-05-29 23:04:22,2022-05-29 23:04:22,NULL,NULL,NULL,products,NULL
1310,Marble,الرخام,approved,856,1,2022-05-29 23:04:41,2022-05-29 23:04:41,NULL,NULL,NULL,products,NULL
1311,Gravel,الحصى,approved,856,1,2022-05-29 23:05:44,2022-05-29 23:05:44,NULL,NULL,NULL,products,NULL
1313,Fences,الحواجز,approved,830,1,2022-05-29 23:33:26,2022-06-12 21:49:34,NULL,NULL,NULL,products,NULL
1314,Wallpaper,ورق الجدران,approved,898,1,2022-05-30 17:32:48,2022-07-05 17:20:27,NULL,NULL,NULL,products,NULL
1315,Regular Wallpaper,ورق الجدران العادي,approved,1314,1,2022-05-30 17:34:35,2022-06-12 21:44:57,NULL,NULL,NULL,products,NULL
1316,General Contracting,المقاولات العامة,approved,1703,1,2022-05-30 17:55:47,2022-08-10 18:48:35,NULL,NULL,NULL,products,NULL
1317,Industrial Contractor,مقاول صناعي,approved,780,1,2022-05-30 17:56:29,2022-05-30 17:56:29,NULL,NULL,NULL,products,NULL
1318,Medical Contractor,مقاول طبي,approved,780,1,2022-05-30 17:56:55,2022-05-30 17:56:55,NULL,NULL,NULL,products,NULL
1321,Nursing,التمريض,approved,1695,1,2022-05-30 21:28:08,2022-07-27 17:50:50,NULL,NULL,NULL,products,NULL
1322,Security Guards,الحراسات الأمنية,approved,1320,1,2022-05-30 21:29:03,2022-06-12 21:51:59,NULL,NULL,NULL,products,NULL
1323,Janitors,عمال النظافة,approved,1320,1,2022-05-30 21:31:18,2022-05-30 21:31:18,NULL,NULL,NULL,products,NULL
1324,Cleaning Services,خدمات التنظيف,approved,1670,1,2022-05-30 22:25:37,2022-07-26 22:06:16,NULL,NULL,NULL,products,NULL
1326,Dumpsters,الحاويات,approved,771,1,2022-05-30 22:31:31,2022-05-30 22:31:31,NULL,NULL,NULL,products,NULL
1327,Technicians,العمالة المهنية,approved,1320,1,2022-05-30 22:45:24,2022-05-30 22:45:24,NULL,NULL,NULL,products,NULL
1328,Well Drilling,حفر الآبار,approved,771,1,2022-05-30 22:47:34,2022-07-27 17:45:23,NULL,NULL,NULL,products,NULL
1333,Special Wallpaper Type,ورق الجدران المخصص,approved,1314,1,2022-05-31 18:19:32,2022-06-12 21:44:25,NULL,NULL,NULL,products,NULL
1334,Vinyl Wallpaper,ورق جدران فينيل,approved,1314,1,2022-05-31 18:23:35,2022-06-12 21:46:26,NULL,NULL,NULL,products,NULL
1336,Stairlifts,كراسي الدرج الكهربائية,approved,936,1,2022-05-31 22:22:33,2022-05-31 22:22:33,NULL,NULL,NULL,products,NULL
1337,Smoke Detectors,كاشفات الدخان,approved,945,1,2022-06-01 16:54:17,2022-07-05 17:56:55,NULL,NULL,NULL,products,NULL
1338,Heat Dedectors,كاشفات الحرارة,approved,945,1,2022-06-01 16:55:23,2022-06-01 16:55:23,NULL,NULL,NULL,products,NULL
1339,Carbon Monoxide Detectors,كاشفات أول أكسيد الكربون,approved,945,1,2022-06-01 16:56:06,2022-06-01 22:44:03,NULL,NULL,NULL,products,NULL
1340,Multi-Sensors,الأجهزة متعددة الحساسات,approved,945,1,2022-06-01 16:57:57,2022-06-01 16:57:57,NULL,NULL,NULL,products,NULL
1341,Manual Call Points,نقاط الإنذار اليدوية,approved,945,1,2022-06-01 16:58:29,2022-06-01 16:58:29,NULL,NULL,NULL,products,NULL
1342,Glass,الزجاج,approved,856,1,2022-06-02 17:31:14,2022-06-02 17:31:14,NULL,NULL,NULL,products,NULL
1343,Water Dispensers,برادات المياه,approved,505,1,2022-06-02 18:21:43,2022-06-02 18:21:43,NULL,NULL,NULL,products,NULL
1344,Water Dispensers,برادات المياه,approved,534,1,2022-06-02 18:38:00,2022-06-08 20:02:07,NULL,NULL,NULL,products,NULL
1346,Special Paint Type,الدهانات المخصصة,approved,901,1,2022-06-12 21:34:45,2022-06-12 21:34:45,NULL,NULL,NULL,products,NULL
1347,Regular Paint,الدهان العادي,approved,901,1,2022-06-12 21:37:19,2022-06-12 21:37:19,NULL,NULL,NULL,products,NULL
1348,Special Paint Type,الدهانات المخصصة,approved,902,1,2022-06-12 21:38:03,2022-06-12 21:38:03,NULL,NULL,NULL,products,NULL
1349,Regular Paint,الدهان العادي,approved,902,1,2022-06-12 21:38:47,2022-06-12 21:38:47,NULL,NULL,NULL,products,NULL
1350,Towers,الأبراج,approved,1001,1,2022-06-12 23:14:13,2022-06-12 23:14:13,NULL,NULL,NULL,products,NULL
1351,Kerosene,الكيروسين,approved,968,1,2022-06-12 23:21:03,2022-06-12 23:21:03,NULL,NULL,NULL,products,NULL
1354,Concentrated Drinks,مشروبات مركزة,approved,1296,1,2022-06-13 17:39:35,2022-08-07 18:40:36,NULL,NULL,NULL,products,NULL
1355,Loose Leaf Tea,شاي تلقيمة,approved,1295,1,2022-06-13 17:45:12,2022-06-13 17:45:12,NULL,NULL,NULL,products,NULL
1356,Teabags,شاي فلة (مغلف),approved,1295,1,2022-06-13 17:46:09,2022-06-13 17:46:09,NULL,NULL,NULL,products,NULL
1357,Whipping Cream,كريمة الخفق,approved,61,1,2022-06-13 17:54:44,2022-06-13 17:54:44,NULL,NULL,NULL,products,NULL
1358,Coffee Machines,آلات القهوة,approved,525,1,2022-06-13 18:45:37,2022-06-13 18:45:37,NULL,NULL,NULL,products,NULL
1359,Espresso Machines,آلات الاسبريسو,approved,1358,1,2022-06-13 18:46:58,2022-06-13 18:46:58,NULL,NULL,NULL,products,NULL
1360,American Coffee Maker,آلات القهوة الأمريكية,approved,1358,1,2022-06-13 18:48:22,2022-06-13 18:48:22,NULL,NULL,NULL,products,NULL
1361,Capsule Coffee Machines,ماكينة قهوة كبسولات,approved,1358,1,2022-06-13 18:49:54,2022-06-13 18:49:54,NULL,NULL,NULL,products,NULL
1362,Coffee Grinders,طواحين القهوة,approved,1358,1,2022-06-13 18:50:48,2022-06-13 18:50:48,NULL,NULL,NULL,products,NULL
1363,Coffee Equipments,معدات القهوة,approved,525,1,2022-06-13 18:54:07,2022-06-13 18:54:07,NULL,NULL,NULL,products,NULL
1364,Coffee Tools,أدوات القهوة,approved,525,1,2022-06-13 18:55:17,2022-06-13 18:55:17,NULL,NULL,NULL,products,NULL
1365,Coffee Accessories,إكسسوارات القهوة,approved,525,1,2022-06-13 18:55:53,2022-06-13 18:55:53,NULL,NULL,NULL,products,NULL
1366,Chopping Boards,قطاعات,approved,560,1,2022-06-13 20:05:42,2022-06-13 20:05:42,NULL,NULL,NULL,products,NULL
1367,Bakeware,أدوات الخبز,approved,560,1,2022-06-13 20:07:06,2022-06-13 20:07:06,NULL,NULL,NULL,products,NULL
1368,Food Packaging Equipment,معدات تغليف الأطعمة,approved,560,1,2022-06-13 20:07:55,2022-06-13 20:07:55,NULL,NULL,NULL,products,NULL
1369,Food Scale,ميزان الطعام,approved,560,1,2022-06-13 20:08:21,2022-06-13 20:08:21,NULL,NULL,NULL,products,NULL
1370,Kitchen Equipments and Appliances,معدات وأجهزة المطبخ,approved,7,1,2022-06-13 20:09:06,2022-06-13 21:31:07,NULL,NULL,NULL,products,NULL
1374,Coffee,القهوة وملحقاتها,approved,7,1,2022-06-13 20:19:35,2022-06-13 20:19:35,NULL,NULL,NULL,products,NULL
1375,Coffee Accessories,إكسسوارات القهوة,approved,1374,1,2022-06-13 20:20:05,2022-06-13 20:20:05,NULL,NULL,NULL,products,NULL
1376,Coffee Equipments,معدات القهوة,approved,1374,1,2022-06-13 20:21:42,2022-06-13 20:21:42,NULL,NULL,NULL,products,NULL
1377,Coffee Tools,أدوات القهوة,approved,1374,1,2022-06-13 20:22:11,2022-06-13 20:22:11,NULL,NULL,NULL,products,NULL
1378,Coffee Machines,آلات القهوة,approved,1374,1,2022-06-13 20:22:38,2022-06-13 20:22:38,NULL,NULL,NULL,products,NULL
1379,American Coffee Makers,آلات القهوة الأمريكية,approved,1378,1,2022-06-13 20:23:23,2022-06-13 20:23:23,NULL,NULL,NULL,products,NULL
1380,Capsule Coffee Machines,ماكينة قهوة كبسولات,approved,1378,1,2022-06-13 20:23:57,2022-06-13 20:23:57,NULL,NULL,NULL,products,NULL
1381,Coffee Grinders,طاحنات القهوة,approved,1378,1,2022-06-13 20:24:24,2022-06-13 23:17:48,NULL,NULL,NULL,products,NULL
1382,Espresso Machines,آلات الاسبريسو,approved,1378,1,2022-06-13 20:25:01,2022-06-13 20:25:01,NULL,NULL,NULL,products,NULL
1384,Electronic Ovens,أفران كهربائية,approved,1383,1,2022-06-13 20:26:20,2022-06-13 20:26:20,NULL,NULL,NULL,products,NULL
1385,Gas Ovens,أفران غاز,approved,1383,1,2022-06-13 20:26:57,2022-06-13 20:26:57,NULL,NULL,NULL,products,NULL
1387,Cooling,التبريد,approved,1386,1,2022-06-13 20:27:54,2022-06-13 20:27:54,NULL,NULL,NULL,products,NULL
1388,Freezing,التجميد,approved,1386,1,2022-06-13 20:28:12,2022-06-13 20:28:12,NULL,NULL,NULL,products,NULL
1391,Melamine,الميلامين,approved,585,1,2022-06-13 20:49:21,2022-06-13 20:49:21,NULL,NULL,NULL,products,NULL
1392,Porcelain,بورسلان,approved,585,1,2022-06-13 20:50:04,2022-06-13 20:50:04,NULL,NULL,NULL,products,NULL
1394,Dry Storage,تخزين جاف,approved,618,1,2022-06-13 21:01:06,2022-06-13 21:01:06,NULL,NULL,NULL,products,NULL
1395,Cold Storage,مستودعات باردة,approved,618,1,2022-06-13 21:01:42,2022-06-13 21:01:42,NULL,NULL,NULL,products,NULL
1396,Freezer Rooms,غرف تجميد,approved,595,1,2022-06-13 21:16:09,2022-06-13 21:16:09,NULL,NULL,NULL,products,NULL
1398,Plastic Wrap,تغليف البلاستيك,approved,554,1,2022-06-13 21:24:20,2022-06-13 21:24:20,NULL,NULL,NULL,products,NULL
1399,Paper Wrap,التغليف الورقي,approved,554,1,2022-06-13 21:25:02,2022-06-13 21:25:02,NULL,NULL,NULL,products,NULL
1400,Aluminum Foil Wrap,تغليف القصدير,approved,554,1,2022-06-13 21:27:51,2022-06-13 21:27:51,NULL,NULL,NULL,products,NULL
1401,Kitchen Equipment,معدات المطبخ,approved,1370,1,2022-06-13 21:31:55,2022-06-13 21:31:55,NULL,NULL,NULL,products,NULL
1402,Kitchen Appliances,أجهزة المطبخ,approved,1370,1,2022-06-13 21:32:40,2022-06-13 21:32:40,NULL,NULL,NULL,products,NULL
1403,Blenders,خلاطات,approved,1402,1,2022-06-13 21:37:04,2022-06-13 21:37:04,NULL,NULL,NULL,products,NULL
1404,Dishwashers,غسالات الصحون,approved,1402,1,2022-06-13 21:37:50,2022-06-13 21:37:50,NULL,NULL,NULL,products,NULL
1405,Food Processors,محضرات الطعام,approved,1402,1,2022-06-13 21:38:39,2022-06-13 21:38:39,NULL,NULL,NULL,products,NULL
1406,Juicers,عصارات,approved,1402,1,2022-06-13 21:39:09,2022-06-13 21:39:09,NULL,NULL,NULL,products,NULL
1407,Microwaves,مايكرويف,approved,1402,1,2022-06-13 21:39:55,2022-06-13 21:39:55,NULL,NULL,NULL,products,NULL
1408,Thermometer,مقياس الحرارة,approved,1402,1,2022-06-13 21:40:27,2022-06-13 21:40:27,NULL,NULL,NULL,products,NULL
1409,Ovens,الأفران,approved,1401,1,2022-06-13 21:41:18,2022-06-13 21:41:18,NULL,NULL,NULL,products,NULL
1410,Electronic Ovens,أفران كهربائية,approved,1409,1,2022-06-13 21:41:51,2022-06-13 21:41:51,NULL,NULL,NULL,products,NULL
1411,Gas Ovens,أفران غاز,approved,1409,1,2022-06-13 21:42:15,2022-06-13 21:42:15,NULL,NULL,NULL,products,NULL
1412,Ice,الثلج,approved,1402,1,2022-06-13 21:46:48,2022-06-13 21:46:48,NULL,NULL,NULL,products,NULL
1413,Ice Makers,صانعات الثلج,approved,1412,1,2022-06-13 21:47:15,2022-06-13 21:47:15,NULL,NULL,NULL,products,NULL
1414,Ice Crushers,طاحونات الثلج,approved,1412,1,2022-06-13 21:48:44,2022-06-13 21:51:48,NULL,NULL,NULL,products,NULL
1415,Fryers,قلايات,approved,1402,1,2022-06-13 21:53:53,2022-06-13 21:53:53,NULL,NULL,NULL,products,NULL
1416,Deep Fryers,قلايات زيت,approved,1415,1,2022-06-13 21:54:40,2022-06-13 21:54:40,NULL,NULL,NULL,products,NULL
1417,Air Fryers,قلايات هوائية,approved,1415,1,2022-06-13 21:57:54,2022-06-13 21:57:54,NULL,NULL,NULL,products,NULL
1418,Blenders,خلاطات,approved,1405,1,2022-06-13 22:00:41,2022-06-13 22:00:41,NULL,NULL,NULL,products,NULL
1419,Juicers,عصارات,approved,1405,1,2022-06-13 22:01:31,2022-06-13 22:01:31,NULL,NULL,NULL,products,NULL
1420,Mixers,عجانات,approved,1405,1,2022-06-13 22:03:48,2022-06-13 22:03:48,NULL,NULL,NULL,products,NULL
1421,Coffee and Tea Pots,أباريق القهوة والشاي,approved,583,1,2022-06-13 22:10:41,2022-06-13 22:10:41,NULL,NULL,NULL,products,NULL
1422,Spice Grinders,طاحونة البهارات,approved,1402,1,2022-06-13 22:18:57,2022-06-13 22:18:57,NULL,NULL,NULL,products,NULL
1423,Toasters,الحماصات,approved,1402,1,2022-06-13 22:19:49,2022-06-13 22:19:49,NULL,NULL,NULL,products,NULL
1424,Water Kettles,غلايات الماء,approved,1402,1,2022-06-13 22:20:47,2022-08-10 18:17:25,NULL,NULL,NULL,products,NULL
1425,Barbecue Grills,معدات الشواء,approved,1401,1,2022-06-13 22:22:28,2022-06-13 22:22:28,NULL,NULL,NULL,products,NULL
1426,Coffee and Tea Sets,الفناجين والاستكانات,approved,583,1,2022-06-13 22:25:54,2022-06-13 22:25:54,NULL,NULL,NULL,products,NULL
1427,Serving Trays,صواني التقديم,approved,583,1,2022-06-13 22:27:29,2022-06-13 22:27:29,NULL,NULL,NULL,products,NULL
1428,Aluminum,المنيوم,approved,566,1,2022-06-13 22:30:55,2022-06-13 22:30:55,NULL,NULL,NULL,products,NULL
1429,Stainless Steel,ستانلس ستيل,approved,566,1,2022-06-13 22:32:49,2022-06-13 22:32:49,NULL,NULL,NULL,products,NULL
1430,Glass,زجاج,approved,566,1,2022-06-13 22:33:22,2022-06-13 22:33:22,NULL,NULL,NULL,products,NULL
1431,Porcelain,بورسلان,approved,566,1,2022-06-13 22:34:29,2022-06-13 22:34:29,NULL,NULL,NULL,products,NULL
1432,Knives,سكاكين,approved,560,1,2022-06-13 22:39:42,2022-06-13 22:43:51,NULL,NULL,NULL,products,NULL
1433,Pots,قدور,approved,564,1,2022-06-13 22:45:47,2022-06-13 22:45:47,NULL,NULL,NULL,products,NULL
1434,Pressure Cookers,قدور الضغط,approved,564,1,2022-06-13 22:46:22,2022-06-13 22:46:22,NULL,NULL,NULL,products,NULL
1436,Cookware,أواني الطبخ,approved,1370,1,2022-06-13 22:54:48,2022-06-13 22:54:48,NULL,NULL,NULL,products,NULL
1437,Cookware,أواني الطهي,approved,7,1,2022-06-13 22:56:46,2022-06-14 22:43:18,NULL,NULL,NULL,products,NULL
1438,Pots,القدور,approved,1437,1,2022-06-13 22:57:06,2022-06-13 22:57:06,NULL,NULL,NULL,products,NULL
1439,Pans,المقالي,approved,1437,1,2022-06-13 22:59:36,2022-06-13 22:59:36,NULL,NULL,NULL,products,NULL
1440,Pressure Cookers,قدور الضغط,approved,1437,1,2022-06-13 23:00:01,2022-06-13 23:00:01,NULL,NULL,NULL,products,NULL
1442,Towels Maxi,ماكسي رول,approved,624,1,2022-06-14 19:59:40,2022-06-14 19:59:40,NULL,NULL,NULL,products,NULL
1443,Dining Napkins,السفرة,approved,624,1,2022-06-14 20:03:21,2022-06-14 20:34:12,NULL,NULL,NULL,products,NULL
1444,Wet Wipes,مناديل مبللة,approved,624,1,2022-06-14 20:14:06,2022-06-14 20:14:06,NULL,NULL,NULL,products,NULL
1445,Scented Wet Wipes,معطرة,approved,1444,1,2022-06-14 20:16:41,2022-06-14 20:37:53,NULL,NULL,NULL,products,NULL
1446,Antibacterial Wipes,معقمة,approved,1444,1,2022-06-14 20:17:46,2022-06-14 20:37:13,NULL,NULL,NULL,products,NULL
1447,Cleaning Cloths,أقمشة التنظيف,approved,623,1,2022-06-14 20:18:47,2022-06-14 20:18:47,NULL,NULL,NULL,products,NULL
1448,Carpet,السجاد,approved,632,1,2022-06-14 20:24:11,2022-06-14 20:24:11,NULL,NULL,NULL,products,NULL
1449,Parquet,باركيه,approved,632,1,2022-06-14 20:26:01,2022-06-14 20:26:01,NULL,NULL,NULL,products,NULL
1450,Grill Tops,آلات الشواء,approved,640,1,2022-06-14 20:39:13,2022-06-14 20:39:13,NULL,NULL,NULL,products,NULL
1451,Produce Disinfectants,الخضار والفواكه,approved,640,1,2022-06-14 20:41:32,2022-06-14 20:48:41,NULL,NULL,NULL,products,NULL
1452,Warewash Chemicals,غسالة الصحون,approved,640,1,2022-06-14 20:46:03,2022-06-14 20:49:24,NULL,NULL,NULL,products,NULL
1453,Liquid,سوائل التنظيف,approved,648,1,2022-06-14 20:56:33,2022-06-14 20:56:33,NULL,NULL,NULL,products,NULL
